tvl_file_name,tvl_license_number,tvl_predict_pct,tvl_label,tvl_confidence,tvl_latitude,tvl_longitude,tvl_remark,metode,tvl_capture_datetime
DataVideo\B2809WGY.mp4,B2809HGY,0,,0,0,0,,Small,2025-07-15 13:39:37
DataVideo\B2809WGY.mp4,B2809HGY,0,,0,0,0,,Small,2025-07-15 13:39:37
DataVideo\B2809WGY.mp4,B2809HGY,0,,0,0,0,,Small,2025-07-15 13:39:38
DataVideo\B2809WGY.mp4,B2809HGY,0,,0,0,0,,Small,2025-07-15 13:39:39
DataVideo\B2809WGY.mp4,B2809HGY,0,,0,0,0,,Small,2025-07-15 13:39:39
DataVideo\B2809WGY.mp4,B2809HGY,0,,0,0,0,,Small,2025-07-15 13:39:40
DataVideo\B2809WGY.mp4,B2809HG,0,,0,0,0,,Small,2025-07-15 13:39:41
DataVideo\B2809WGY.mp4,B2809HGY,0,,0,0,0,,Small,2025-07-15 13:39:41
DataVideo\B2809WGY.mp4,B2809HG,0,,0,0,0,,Small,2025-07-15 13:39:42
DataVideo\B2809WGY.mp4,82869H6,0,,0,0,0,,Small,2025-07-15 13:39:43
DataVideo\B2809WGY.mp4,A,0,,0,0,0,,Small,2025-07-15 13:40:01
DataVideo\B2962SII.mp4,POH,0,,0,0,0,,Small,2025-07-15 13:40:07
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:12
DataVideo\B2962SII.mp4,B2962SI,0,,0,0,0,,Small,2025-07-15 13:40:13
DataVideo\B2962SII.mp4,29625II,0,,0,0,0,,Small,2025-07-15 13:40:15
DataVideo\B2962SII.mp4,B2962SI,0,,0,0,0,,Small,2025-07-15 13:40:18
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:18
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:20
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:22
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:23
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:24
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:25
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:26
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:27
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:28
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:29
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:30
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:31
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:32
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:34
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:35
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:35
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:36
DataVideo\B2962SII.mp4,B2962SII,0,,0,0,0,,Small,2025-07-15 13:40:37
DataVideo\B2962SII.mp4,B29625II,0,,0,0,0,,Small,2025-07-15 13:40:38
DataVideo\B2962SII.mp4,PM5MOD,0,,0,0,0,,Small,2025-07-15 13:40:40
DataVideo\B2962SII.mp4,PM5MOBT,0,,0,0,0,,Small,2025-07-15 13:40:41
DataVideo\B2962SII.mp4,PM5MOD,0,,0,0,0,,Small,2025-07-15 13:40:42
DataVideo\B2962SII.mp4,PM5MOD,0,,0,0,0,,Small,2025-07-15 13:40:42
DataVideo\B2962SII.mp4,P5MOBHL,0,,0,0,0,,Small,2025-07-15 13:40:49
DataVideo\B2962SII.mp4,P5MOBHL,0,,0,0,0,,Small,2025-07-15 13:40:51
DataVideo\B2962SII.mp4,P5MOBHL,0,,0,0,0,,Small,2025-07-15 13:40:52
DataVideo\B2962SII.mp4,P5MORH,0,,0,0,0,,Small,2025-07-15 13:40:53
DataVideo\B2962SII.mp4,PM5MORH,0,,0,0,0,,Small,2025-07-15 13:40:57
DataVideo\B2962SII.mp4,rF5MOBL,0,,0,0,0,,Small,2025-07-15 13:40:58
DataVideo\B2962SII.mp4,PM5MOBIL,0,,0,0,0,,Small,2025-07-15 13:41:00
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:44
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:45
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:46
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:47
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:48
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:49
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:51
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:52
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:54
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:55
DataVideo\B3083BWS.mp4,3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:57
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:58
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:41:59
DataVideo\B3083BWS.mp4,B3083BS,0,,0,0,0,,Small,2025-07-15 13:42:00
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:02
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:03
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:04
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:05
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:06
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:07
DataVideo\B3083BWS.mp4,B3083BS,0,,0,0,0,,Small,2025-07-15 13:42:08
DataVideo\B3083BWS.mp4,B3083BS,0,,0,0,0,,Small,2025-07-15 13:42:09
DataVideo\B3083BWS.mp4,B3083BS,0,,0,0,0,,Small,2025-07-15 13:42:10
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:10
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:11
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:13
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:14
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:14
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:16
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:17
DataVideo\B3083BWS.mp4,B3083BWS,0,,0,0,0,,Small,2025-07-15 13:42:17
DataVideo\B3083BWS.mp4,B3083BS,0,,0,0,0,,Small,2025-07-15 13:42:18
DataVideo\B3083BWS.mp4,B3083BS,0,,0,0,0,,Small,2025-07-15 13:42:19
DataVideo\B3083BWS.mp4,B3083B,0,,0,0,0,,Small,2025-07-15 13:42:21
DataVideo\B3083BWS.mp4,B3083B4,0,,0,0,0,,Small,2025-07-15 13:42:22
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:35
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:37
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:38
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:40
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:41
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:42
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:43
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:44
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:45
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:47
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:48
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:49
DataVideo\B3134VFE.mp4,B3134VFE,0,,0,0,0,,Small,2025-07-15 13:42:51
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:55
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:57
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:58
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:42:59
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:43:01
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:43:03
DataVideo\B3134VFE.mp4,B313VFE,0,,0,0,0,,Small,2025-07-15 13:43:06
DataVideo\B3134VFE.mp4,B3134VFE,0,,0,0,0,,Small,2025-07-15 13:43:09
DataVideo\B3134VFE.mp4,VFE,0,,0,0,0,,Small,2025-07-15 13:43:11
DataVideo\B3134VFE.mp4,OZ,0,,0,0,0,,Small,2025-07-15 13:43:11
DataVideo\B3288UKU.mp4,B3288UKU,0,,0,0,0,,Small,2025-07-15 13:47:54
DataVideo\B3288UKU.mp4,B3288UKU,0,,0,0,0,,Small,2025-07-15 13:47:55
DataVideo\B3288UKU.mp4,B3288UKU,0,,0,0,0,,Small,2025-07-15 13:48:01
DataVideo\B3288UKU.mp4,B3288UKU,0,,0,0,0,,Small,2025-07-15 13:48:06
DataVideo\B3288UKU.mp4,B3288UKU,0,,0,0,0,,Small,2025-07-15 13:48:10
DataVideo\B3288UKU.mp4,3288UKU,0,,0,0,0,,Small,2025-07-15 13:48:11
DataVideo\B3288UKU.mp4,B3288UKU,0,,0,0,0,,Small,2025-07-15 13:48:45
DataVideo\B3386EYB.mp4,B3386EYB,0,,0,0,0,,Small,2025-07-15 13:49:22
DataVideo\B3386EYB.mp4,B3386EYB,0,,0,0,0,,Small,2025-07-15 13:49:23
DataVideo\B3386EYB.mp4,B3386EYB,0,,0,0,0,,Small,2025-07-15 13:49:24
DataVideo\B3386EYB.mp4,B3386EYB,0,,0,0,0,,Small,2025-07-15 13:49:27
DataVideo\B3386EYB.mp4,B3386EYB,0,,0,0,0,,Small,2025-07-15 13:49:28
DataVideo\B3386EYB.mp4,B3386EYB,0,,0,0,0,,Small,2025-07-15 13:49:29
DataVideo\B3386EYB.mp4,B3386EYB,0,,0,0,0,,Small,2025-07-15 13:49:30
DataVideo\B3414PME.mp4,83Z14PHE,0,,0,0,0,,Small,2025-07-15 13:49:46
DataVideo\B3414PME.mp4,B3414PME,0,,0,0,0,,Small,2025-07-15 13:49:59
DataVideo\B3414PME.mp4,B31PME,0,,0,0,0,,Small,2025-07-15 13:50:21
DataVideo\B3414PME.mp4,B341PME,0,,0,0,0,,Small,2025-07-15 13:50:22
DataVideo\B3480EYJ.mp4,380EYJ,0,,0,0,0,,Small,2025-07-15 13:50:30
DataVideo\B3480EYJ.mp4,B380EYJ,0,,0,0,0,,Small,2025-07-15 13:50:32
DataVideo\B3480EYJ.mp4,B3Z80EYJ,0,,0,0,0,,Small,2025-07-15 13:50:33
DataVideo\B3480EYJ.mp4,B380EYJ,0,,0,0,0,,Small,2025-07-15 13:50:34
DataVideo\B3480EYJ.mp4,B380EYJ,0,,0,0,0,,Small,2025-07-15 13:50:35
DataVideo\B3480EYJ.mp4,B3480EYJ,0,,0,0,0,,Small,2025-07-15 13:50:37
DataVideo\B3480EYJ.mp4,B3480EYJ,0,,0,0,0,,Small,2025-07-15 13:50:37
DataVideo\B3480EYJ.mp4,B3480EYJ,0,,0,0,0,,Small,2025-07-15 13:50:45
DataVideo\B3480EYJ.mp4,B,0,,0,0,0,,Small,2025-07-15 13:50:49
DataVideo\B3480EYJ.mp4,B,0,,0,0,0,,Small,2025-07-15 13:50:50
DataVideo\B3480EYJ.mp4,B3L80EYJ,0,,0,0,0,,Small,2025-07-15 13:50:51
DataVideo\B3480EYJ.mp4,B3480EYJ,0,,0,0,0,,Small,2025-07-15 13:50:52
DataVideo\B3480EYJ.mp4,B3L80EYJ,0,,0,0,0,,Small,2025-07-15 13:50:52
DataVideo\B3480EYJ.mp4,10ZB,0,,0,0,0,,Small,2025-07-15 13:50:54
DataVideo\B3492BTX.mp4,834928TX,0,,0,0,0,,Small,2025-07-15 13:53:59
DataVideo\B3492BTX.mp4,834928TY,0,,0,0,0,,Small,2025-07-15 13:54:01
DataVideo\B3492BTX.mp4,0,0,,0,0,0,,Small,2025-07-15 13:54:03
DataVideo\B3508WEJ.mp4,8,0,,0,0,0,,Small,2025-07-15 13:54:13
DataVideo\B3508WEJ.mp4,35OB,0,,0,0,0,,Small,2025-07-15 13:54:13
DataVideo\B3508WEJ.mp4,B3508WEJ,0,,0,0,0,,Small,2025-07-15 13:54:15
DataVideo\B3508WEJ.mp4,B3508WEJ,0,,0,0,0,,Small,2025-07-15 13:54:16
DataVideo\B3508WEJ.mp4,B3508HEJ,0,,0,0,0,,Small,2025-07-15 13:54:17
DataVideo\B3508WEJ.mp4,B3508WEJ,0,,0,0,0,,Small,2025-07-15 13:54:19
DataVideo\B3508WEJ.mp4,B3508HEJ,0,,0,0,0,,Small,2025-07-15 13:54:20
DataVideo\B3508WEJ.mp4,B,0,,0,0,0,,Small,2025-07-15 13:54:22
