tvl_file_name,tvl_license_number,tvl_predict_pct,tvl_label,tvl_confidence,tvl_latitude,tvl_longitude,tvl_remark,metode,tvl_capture_datetime
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B 4967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B 967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B 4967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B 967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B 967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,967NMJ,0,967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,3L967NMJ,0,3L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,L967NMJ,0,L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B 967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B4967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BZ967NMJ,0,B Z967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,L967NMJ,0,L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,3L967NMJ,0,3L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,3967NMJ,0,3967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,L967NMJ,0,L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,967NMJ,0,967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,84967NMJ,0,84967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B 967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B 4967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B 4967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B 967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BZ967NMJ,0,BZ967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B 967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B4967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B 4967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B 4967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B 4967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,I,0,I,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B 4967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B 4967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B4967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B 967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BZ967NMJ,0,BZ967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BZ967NMJ,0,B Z967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,3L967NMJ,0,3L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,3L967NMJ,0,3L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B4967NMJ,0,B4967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,3L967NMJ,0,3L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,B L967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,967NMJ,0,967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,L967NMJ,0,L967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,967NMJ,0,967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,BL967NMJ,0,BL967 NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B967NMJ,0,0,0,,Small,7/15/2025 14:34
DataVideo/B4967NMJ.mp4,B967NMJ,0,B 967NMJ,0,0,0,,Small,7/15/2025 14:34
